bedrooms,bathrooms,floors,price
4,2.5,2,284000
2,1.75,1.5,280000
3,1.75,1,280000
4,2,1,360000
2,1,1,405000
4,2.5,2,865000
4,2,1,483300
4,2.5,2,355000
3,2.25,1,274950
3,4.5,2,1.93E+06
3,3.25,2,755000
4,5.75,2,1.94E+06
3,1.75,1,309212
3,2.25,1,219950
3,2.5,1.5,690000
3,1.75,1,250800
3,2,1,557500
4,1.75,1.5,941000
6,4.75,1.5,3.65E+06
4,2.75,1,305000
4,1.5,1,815000
3,2.5,1,1.02E+06
4,3,1.5,1.24E+06
3,2.5,2,535000
3,1,1,775000
3,2,1,255000
2,1,1,327000
4,2,2,560000
4,3.5,2,1.34E+06
3,1.75,1,199500
4,2.5,2,760000
3,2.25,3,439000
4,2.25,1,527000
3,2.75,1.5,199950
3,2.25,2,254000
2,1,1,393000
5,2.25,1,585000
2,2,1,450000
2,1.75,1,565000
5,2.25,1,330000
3,2,1.5,870000
4,2.5,1,585000
3,2.5,2,500000
3,2,1,225000
3,2,1,295000
3,2.75,1,775000
3,1,1,280000
3,2.5,1.5,539000
3,1.75,1,567500
4,2.25,1,442500
5,3.75,3,598200
4,2.5,2,610000
3,2.5,2,544900
4,2.5,2,557500
3,2.5,1,532500
4,3.25,2,1.35E+06
3,2,1,750000
3,2.5,2,530000
3,2.5,2,346100
4,2.25,2,260000
3,1.75,1,365000
3,2,1,615000
4,2.5,2,318400
4,2.5,2,498500
3,1.75,1,450000
3,2,1,200000
3,1,1,234000
2,1,1,121800
3,2.75,1.5,805000
4,2.25,1,410000
3,2.5,2,475000
4,2.5,2,1.34E+06
1,1,1,269000
4,2.25,2,573000
3,2.5,2,330000
4,1,1.5,252750
2,2.5,1,745000
3,2,1,280000
4,2.5,1,535000
4,1.5,1,580000
3,1.75,1,301000
4,1.75,1,600000
5,3,2,538900
3,2.5,2,366000
4,2.5,2,303000
3,2.25,2,432000
2,1.5,1,300000
3,3,2,908800
3,1.5,1,500000
5,2,1,254000
5,1.5,1.5,470000
3,2,1,480000
3,1.75,1,536000
4,3.5,2,1.35E+06
3,2.25,1,550000
3,1.75,1,260000
2,1.5,2,284900
3,2.5,2,740000
2,1,1,425000
3,1,1,230000
3,1.5,2,675000
3,1.75,1,267500
4,2.5,1,814000
4,3,1.5,1.25E+06
3,2,1,460000
3,2.5,2,445000
3,2.5,2,715000
3,1.75,1,425000
4,2.5,2,370000
2,1.75,1,302000
4,1.75,1,453000
3,1.75,1,290000
4,2.5,2,1.04E+06
4,2.25,1,925000
3,1.75,1,600000
3,1.5,1,354000
4,1.75,1,204950
4,2.5,2,675000
4,3.25,2,995000
5,2,1,800000
3,2.5,2,472500
4,2.5,1,549950
3,1.75,1,575575
4,3.25,1,545000
3,2.25,1,340000
3,1,1,225000
2,1.75,1,299950
4,3.5,2,829900
4,2.5,2,340000
4,2.25,1,515000
4,2.5,2,601000
3,2.5,2,470000
3,1,1,371500
3,1.75,1,550000
4,2.5,2,242550
3,1.5,1,367500
4,3.5,2,359000
3,2,1,204900
4,2.75,1,850000
3,1.5,2,187000
3,2.75,1,326000
3,2.75,1,340000
6,2.25,1,330000
4,3.5,2,782000
4,2.5,2,612000
3,2,1,400000
5,3.5,2,941500
2,1.5,2,313000
4,2.25,1.5,735000
3,1.75,1,471000
3,1,1,350000
4,2.5,1,530000
4,3,2,415000
4,2.25,2,639500
4,2.75,1.5,580379
2,2.5,2,378000
3,2.25,1,265000
3,1.75,1,212000
4,3,2,400000
4,2.5,2,750000
5,2.5,1,384900
2,1,1,176000
3,2.75,2,350000
3,1,1,168000
4,2,1,358000
3,2.75,1,580000
3,1.75,1,442500
2,2.5,3,515000
5,2.5,1,554000
3,2.5,2,659000
4,2.5,1,414999
3,1.5,1,275000
2,1,1,193000
4,2.5,2,525000
3,2.5,2,424000
2,1,1,455000
2,1,2,463000
4,2.5,1,1.10E+06
3,1.75,2,523000
4,1.75,1,615000
4,4,2,1.52E+06
5,4,2,870000
3,2.5,2,710000
3,1,1,215000
2,1,1,590000
5,2.5,1,323000
4,2,1.5,279000
3,2.25,1,535100
5,2.25,1,830000
4,2.5,2,815000
3,2.25,1,535900
3,1,1,230000
4,1.75,1,325500
3,2.25,2,359000
3,2.5,2,505000
3,1,1,253905
3,1.75,1,369950
3,2.25,2,350000
4,2.25,3,650000
3,1.75,1,295000
3,1.75,1,620000
2,2.5,2,2.00E+06
3,1,1,246000
3,2.75,1,430000
3,2,2,509990
4,1.75,1,490000
4,2.75,1,385000
4,2.5,2,769000
2,1,1,185000
3,1.5,1,303500
4,2.5,1,468000
4,2.5,2,449950
2,1.5,2,235000
4,2.5,2,520000
2,1,1,203000
5,2.5,1,657000
3,1,1,275000
4,2.25,2,540000
4,2.5,2,455000
2,1.75,1,458500
4,3.5,2,549900
3,1.75,2,750000
4,1.75,1.5,235000
4,2.5,2,286000
4,3.5,2,2.65E+06
4,1.75,1,602000
3,1.5,1.5,640000
3,1.75,1,267000
4,2.5,2,712000
2,1,1,244500
2,1,1,301000
4,2.5,2,990000
4,2.75,2,739999
4,1.75,1,480000
3,2.5,3,305000
3,2,1.5,703300
4,1.5,2,265000
4,2.5,2,600000
3,1,1,253000
4,2.5,2,617950
4,3.25,2,385000
3,2,1,319000
3,2.5,1,696000
2,1,1,345000
3,2.5,3,380000
4,1.75,1,647500
3,2.5,2,725000
3,1.75,1,269950
4,2.5,2,875000
3,1,1,299950
4,3.25,2,1.88E+06
2,1,1,430000
5,2.5,2,495000
3,1.5,1,275000
3,1,1,333000
3,2.25,2,247000
3,1.75,1.5,204555
3,2,1,432000
3,1.75,1,175000
4,2.5,1,556300
2,1,1,286000
2,1.5,3,320000
3,2.5,2,815000
4,1.75,1,385000
4,1,2,1.04E+06
4,2.25,2,350000
4,2.5,2,277000
6,2,1,415000
3,1,1,295000
4,2,2,969000
4,1.75,1,339888
3,2.25,2,269950
3,2.5,2,1.19E+06
4,2.5,2,780000
3,1,1,198000
2,1,1,350000
3,1,1,350000
4,2.25,2,319000
4,2.25,2,311000
5,3.25,2,394000
5,2.25,2.5,1.34E+06
5,2.75,2,2.70E+06
3,1,1,396000
4,1.75,1,809000
3,2,1,480000
6,1.75,1,535000
5,2.75,2,425000
3,2.5,3,408000
4,2.5,2,1.26E+06
1,0.75,1,310000
3,2.5,2,292000
2,1,1,217000
4,2.5,2,398500
3,3,1.5,2.25E+06
4,1.75,1,700000
4,2.5,2,585000
3,1,1,399950
3,1.75,1,235000
3,1,1,212000
3,2,1,310000
3,2,1,539000
3,3,2,390000
3,2.5,1,560000
5,2.5,2,800000
4,3.25,2,1.90E+06
5,2,1,472000
3,1.75,1,502550
4,3.25,2,830000
4,2.5,1,224950
3,2.5,2,375000
3,2.5,1.5,645000
3,2.75,1.5,599000
4,2.5,2,515000
2,1,1,135000
3,2.5,2,485000
3,3.25,2,890000
3,1,1,215000
3,1,1,299500
2,1,1,800000
3,2.5,2,275000
3,1.5,1,256400
2,1,1,310000
1,1,1,385000
3,1.5,1,203000
4,2,1,285000
3,2.5,2,473975
3,1.75,1,320000
5,2.75,1,599000
3,2,1,580000
4,2.25,2,269500
2,1,1,274000
2,1.75,2,347000
3,1.75,1,270000
3,2,1,1.43E+06
3,1.75,1,220000
3,1,1,243000
3,1.75,1,457500
2,1.75,1,340000
4,1.5,1.5,657500
4,2.5,2,332500
3,2,1,340000
4,3,1,350000
4,2.5,1,428000
4,2.5,2,515055
3,1.75,1,450000
3,1,1,190000
4,2.75,3,1.00E+06
3,2.5,2,299000
2,1,2,508000
4,2.25,2,294000
2,1,1,320000
5,2.75,2,641000
3,2.5,1,675000
3,1.5,1,255000
3,2.5,2,286651
4,2.5,1,607500
3,1,1,765000
4,1.75,1,334950
3,1,1,426000
3,1.75,1.5,775000
2,1.5,1,343000
4,2.5,2,470101
3,1.5,1,195000
4,1,1.5,772500
3,1.5,1,450000
4,3.75,3,1.44E+06
4,1.75,1,525000
3,1.5,2,280000
3,2.5,1,270000
3,2.25,3,406100
2,1.75,1,332544
2,1,1,110000
6,2.25,1.5,685000
4,1,1.5,461000
3,2.25,1,615000
2,1,1,550000
4,3.5,2,1.06E+06
3,2.5,2,685000
5,2.5,2,1.56E+06
4,2.5,2,312000
3,1.75,1,507500
3,1,1,217000
3,2.25,1,439000
6,3.5,2,620000
4,2.5,2,915000
4,2,1,425000
2,1,1,435000
3,2.25,2,305000
2,1,1,276000
3,2.25,2,327500
3,2.5,2,810000
3,3.25,2,715000
3,1.5,1,272000
2,1,1,266000
3,1.5,2,543000
3,2.5,1,400000
5,2.25,1,509500
3,3.5,2,495000
4,2.5,2,424950
3,1,1,230000
4,1.5,1.5,235000
3,2,1,763000
3,1.75,2,350000
3,1.5,2,900000
3,1,1,250000
3,2.5,2,225000
2,2,1,255000
4,1.75,1,161700
3,3,1,336000
3,1,1,410500
4,3.5,2,502700
3,2.5,1,505000
3,1,1.5,250000
3,1,1.5,570000
4,2.5,2,349900
3,2.5,2,465000
4,3.25,2,625000
3,1.75,1,655000
4,1.75,1,469000
3,2.25,1,355000
3,2.5,2,596000
4,2.5,2,790000
4,2.25,2,885000
4,3.25,2,1.03E+06
4,1.75,1,710000
3,2.5,2,428040
5,2.25,1,1.37E+06
2,1,1,546000
4,1,1.5,540000
3,2.5,1,435000
4,2.25,1,540000
2,1,1,284000
2,1,1,208000
3,1.75,1,315000
2,1,1,417500
3,1.75,1,345000
3,2.5,3,375000
3,1.75,1,389800
3,1.75,1,475000
4,2.25,2,569000
5,4.25,2,985000
3,2.5,2,532000
2,1,1,280000
4,2,1,435000
3,1,1,223000
2,1,1,390000
3,1.75,1,315000
3,3,1,612000
3,1.75,1,591000
4,2.25,2,800000
3,2,1,225000
2,3,2,589900
4,2.5,1,565000
3,1.5,1,650000
3,2.5,2,499000
3,1,1.5,280000
3,2.5,1,649950
3,1.75,1,420000
4,2.5,2,319990
3,2,1,265000
3,1.75,1,482000
3,2.25,1,452000
4,4.25,2,1.49E+06
2,1,1.5,375000
5,3,2,588000
4,2.5,2,635000
4,2.5,2,280500
2,1.75,1,210500
3,2,1,196500
5,3.5,2,1.40E+06
3,1.75,1,475000
3,2.5,2,550000
3,3.25,2,1.58E+06
3,1.75,1,240000
3,1,1.5,272000
3,2.75,1.5,408506
3,2.5,2,640000
4,2.5,2,316000
4,2,1,299000
2,2.25,2,447500
4,2.5,2,736500
4,2,2,665000
5,2.5,1,707000
4,1.75,1,215000
3,2.25,2,275000
4,2.25,2,648000
4,2.5,2,415000
3,2,3,690000
4,2.75,1,320000
3,1.75,1,750000
3,2.25,3,355000
3,1.75,1,246000
3,1.75,1,1.16E+06
3,2.5,2,744000
3,3.75,2,1.21E+06
3,2,1,217000
3,2.5,2,583000
2,1.5,1,515000
4,1.75,1,594000
3,1.5,1,303100
3,1.75,1,430000
5,3.25,2,708000
3,1,1,221000
3,2.5,2,325000
0,0,2,1.30E+06
3,1.75,1,385000
3,2.5,2,359500
3,2,1,433000
2,1,1,525000
3,2,1,356200
4,2,1,595000
4,1.5,1,560000
4,3,1.5,2.18E+06
4,2,1,513000
2,1,1,365000
4,1.75,1,368000
4,2.75,1.5,870000
3,2.25,1,225000
4,4.5,2,1.39E+06
3,1.75,1,177000
3,1.5,1,465000
4,2.75,1,750000
3,1,1,149000
3,2.5,2,605000
3,2,1.5,725000
4,2.25,2,413900
3,1.5,1,199950
1,1,1,400000
3,1.5,2,870000
5,2.5,1,292000
3,1,1,225000
4,2,2,466750
2,1.5,1,330000
7,2.25,2,770000
4,2.25,1,802500
5,2.5,2,378800
3,2.75,2,795000
3,2,1,460000
3,2.5,2,567000
3,1.75,1,209950
2,1,1,415000
4,1.5,1,424500
2,1,1,261000
3,2.5,2,365000
4,2,1.5,631000
5,5.5,1,3.80E+06
3,2.5,2,584000
3,1.75,1,310000
4,2.5,2,717000
3,1.5,2,667000
3,1,1,190000
3,2,1,430000
2,1,1,213000
3,2.5,1,475000
2,2.75,2,649000
3,2.5,2,715000
4,3.5,1,845000
3,2.5,1,390000
4,3,1,390000
4,1.75,1,328000
3,2.75,1,239999
3,2,1,225000
3,1.75,1,920000
4,2.75,2,940000
3,1,1,465000
3,2,1,241000
4,2.5,2,307550
4,2.5,1,490000
4,2.5,2,647000
4,2.75,1.5,780000
3,2.5,2,517500
3,2,1,295000
4,1.5,2,560000
5,2,1.5,319450
4,3.25,2,1.50E+06
4,3,1,340000
3,1,1,249950
3,1,1.5,499950
4,1.75,1,1.04E+06
4,2.5,1,750000
4,2.5,2,875000
3,1.75,1,678000
2,1,1,360000
3,1,1,354900
5,2.5,1,632000
3,1.75,1,350000
3,4,2,990000
4,3.25,3,1.65E+06
4,2.5,2,481000
3,2.5,1,485000
3,2.5,2,477000
5,2.5,1,560000
6,3,1,600000
5,2.75,2,622500
2,2.25,2,410000
3,2.5,2,318200
3,2,1,289000
3,1.75,2,263000
3,1,1,240000
3,1,1,281500
3,3.5,2,587206
2,2.25,2,482000
3,1.75,1,485000
3,2.5,2,309000
3,2.25,1,221000
3,2.5,2,700000
5,3,1,411500
4,3.5,2,285000
4,3,1,395000
2,1.75,1,237950
3,2.5,1,680000
2,1,1,199950
4,3.5,2,765000
2,1,1,515000
3,1.5,1,470000
2,1,1,330000
3,2.5,1,284000
3,2.5,1,295000
4,2.5,1,555000
3,1,1.5,350000
3,2.25,1,240000
3,1.5,1,419900
3,2,1,528000
4,2.5,1,481000
2,1,1,304700
4,2.5,2,715000
4,2.75,1,738950
3,1.5,1,215000
6,2,1,300000
3,1.75,1,346000
4,3.5,2,473000
3,1.75,1,500000
2,1.5,1,750000
4,2,1,519900
2,1,1,378500
3,1.75,1,314500
3,1.5,1,499950
5,3.5,2.5,1.74E+06
3,2.5,2,630000
4,1.5,1,360000
2,1.5,1,460000
3,1,1.5,361000
3,2.25,1,713400
2,1,1,445000
4,1.5,1,305000
3,2.75,1.5,1.43E+06
3,1,1,222000
5,3.25,2,510000
5,3,2,500000
2,1,1,605000
3,2,2,393000
4,2.5,2,725000
3,1.75,1,320000
4,1.5,1,210000
4,2.5,2,419900
4,2.5,2,410000
3,2.25,1,721000
2,2,1.5,605000
3,1.75,1.5,738000
6,3,2,725000
2,1,1,255000
3,2.25,3,303000
3,2.5,1,394950
4,3,2,530000
4,2.5,1,475000
4,2.5,2,250000
3,1,1,180000
2,1,1,443500
4,2,1,390000
4,1.75,1,430000
5,4.5,2,460000
3,3.5,2,660000
3,1.75,1,515000
3,2,1,482500
2,1.5,2,305000
4,2.75,1.5,835000
3,2,1,237000
2,1.5,2,445000
4,2.5,1,710000
3,1,1,180000
3,2.5,2,280017
4,2.5,2,436500
4,2.5,2,1.26E+06
3,2.25,1,420000
3,1,1,205000
3,1.5,1,570000
4,1.75,1,565000
2,2.5,1,287000
4,1.75,1,260000
4,1.75,1,470000
3,2.5,2,700000
3,1.75,1,249000
3,1.75,1,568000
4,1,1.5,500000
5,2.5,1,358000
3,2.5,2,225000
3,1,1,275500
3,2.5,2,495000
5,2.25,1,758800
3,1.75,1,280000
3,2.5,2,380500
7,4.5,2.5,3.20E+06
3,1.75,1,260000
4,2.5,3,630000
3,2,1,875000
3,1,1.5,457500
2,1,1,900000
2,2,1,235000
3,2,2,410000
3,3,1,355000
4,4,2,1.30E+06
3,1.75,1,467500
4,4.5,1.5,500000
4,3.5,2,995000
3,1,1,277000
4,2.25,2,630000
5,2.75,1,628000
5,2.5,2,655000
2,1,1,170000
4,2.5,1,352500
4,2.75,2,615000
3,1,1,165000
4,2.5,2,243500
2,1.5,2,304000
3,1.5,1,369000
4,2.75,2,779950
4,2.25,1,605000
4,2.5,2,292500
2,1.75,1,500007
4,2.5,2,449999
4,2.5,2,355000
4,3,1,258000
4,2.25,1,380000
4,3,1,650000
4,2.5,2,456500
4,2,1.5,259950
2,1,1.5,123000
3,2.25,3,520000
4,2.25,1,506000
3,1,1.5,425000
5,2.5,2,438000
4,2.5,1,1.49E+06
4,2,1,375000
3,2.25,1,337500
4,2.25,1,300000
5,3.25,2,627000
5,4.25,2,1.40E+06
4,2.5,2,674725
3,2.75,1,325000
5,2,2,230000
5,1.75,1,485000
4,2.5,1.5,315000
3,2.75,3,560000
4,3,2,444000
3,1.5,1,325000
2,1,1,118125
2,1,1,212000
4,2.5,2,428900
3,2,1,510000
3,1.5,1,416000
4,3,2,950000
3,1.5,1,204000
6,8,2.5,7.70E+06
4,2.5,2,878000
4,3,3,1.05E+06
2,1,1,350000
3,1.75,1,659500
3,2.5,1,395000
4,2.5,2,308950
3,2,1,410000
4,3,1,710000
1,1,1,175000
3,2,1,508800
3,3,1.5,606400
3,1.75,1,245100
3,2.5,1,540000
3,1.5,1,415000
4,2.75,1,469500
3,1.75,1,195000
4,3.25,2,1.62E+06
4,3.5,2,1.45E+06
3,2.5,1,1.20E+06
4,3.75,2,1.07E+06
2,1,1,555500
3,1,1,440000
3,1,1,485000
3,2.5,2,693000
3,1,1,295000
3,2.5,1,700000
2,1.75,1,767500
6,4.25,2,800000
3,2,2,440000
3,2.5,1,600000
4,2.5,2,1.16E+06
2,1,1,506000
4,1.75,1,474950
3,2.5,1,654000
2,1,1,710000
4,2.25,1,620000
3,2,2,390000
3,2.25,1,550000
3,1.75,1,353000
4,2.5,1,465000
3,2,1,279900
2,1.75,2,700000
4,1,1,395000
4,2.5,2,375000
4,1,1.5,547000
5,3.25,2,525000
3,1,1.5,285000
2,1.75,1,570000
3,2.5,2,409000
4,2.5,2,260000
4,2.5,1,348000
4,1,1.5,389000
4,2.75,1,445000
3,1.75,1,400000
4,2.5,2,302000
3,2.5,2,798000
2,1,1,335000
4,2.5,2,585000
4,4,1,2.50E+06
4,2.25,1,555000
3,3,2,3.10E+06
3,2.5,2,295000
4,1.5,1,265000
4,2,1,330000
4,1.5,2,286000
3,2.5,3,305000
2,1,1,970000
4,2,1,525000
3,1.75,1,355000
5,2.5,1,469950
4,1,1,435000
4,2.5,2,363500
2,1.5,1,595000
3,1,1,275000
2,1,1,295000
3,2.25,2,345000
3,2.25,2,485000
5,2.5,2,1.25E+06
2,1,1,340500
3,1,1,280000
3,2.25,2,449888
2,1.75,1,483000
3,1.75,1,445500
5,3.5,2,379900
4,3.5,2,599950
3,1,1,215000
3,2.5,2,263000
4,1,1,565000
5,3,1.5,950000
4,1,1.5,395000
4,3.25,2,1.54E+06
4,2.5,1,922000
3,2.5,2,330000
4,3.75,2,1.53E+06
3,1.75,1,323000
2,2,1,554000
3,2,1,500000
5,3.5,1,775000
4,1.75,1,340000
4,1.75,1,560000
3,2.5,2,304000
3,1,1,279900
5,3,2,315000
4,2,1.5,849000
3,1.75,1,325000
4,3.5,2,786000
5,2.75,2,384000
3,1.5,1.5,907000
3,2.5,2,700000
3,2,1,269500
3,2.25,1,269000
4,2.5,2,749950
3,2.75,2,325000
3,1.5,1,1.15E+06
3,1.5,1,406000
4,2.5,2,650000
3,1.75,1.5,295000
4,2,1,375000
2,1,1,395000
6,3,2,609000
3,1.75,1,510000
3,2.25,1,190000
1,1,1,250000
3,1.5,1,295000
3,1.5,1.5,740000
3,1,2,323000
3,2.75,2,713000
3,1.75,2,1.07E+06
3,1.75,2,460000
3,1.75,1.5,880000
4,1.75,1,585000
2,1,1,249950
3,2.5,2,450000
3,2.5,2,450000
4,3.25,3,1.78E+06
3,3.25,3,350000
3,2.5,2,292500
4,2.75,2,879000
4,2.5,1.5,1.18E+06
4,2.75,1,584999
4,2.75,1,366000
4,2.25,1,987500
3,1,1,300000
2,1.75,1,299000
4,1.75,1.5,560000
3,2.5,2,695000
4,1.75,1,360000
3,1,1,183500
3,1.75,1.5,311000
3,1.75,1,263000
3,1.75,1,269000
4,3.5,2,1.60E+06
4,2.5,2,564000
3,2.5,2,425000
4,2.75,1.5,679000
3,2,1,410000
4,2.5,2,340000
3,1.75,1,360000
3,1.5,1,450000
4,2.75,1,552000
4,2,1.5,294000
2,1,1,663500
6,4.5,2,1.98E+06
4,1.5,1,175409
4,3,2,459000
3,1,1.5,339950
5,1.75,1,393000
2,1,1,275500
3,1,1,485000
3,1,1,250000
4,3.5,1,935100
3,1,1,245000
4,2.5,2,670000
3,3.5,2,1.39E+06
4,1.75,1,440000
2,2.5,2,1.25E+06
3,1.75,1,203000
4,2.5,2,583000
3,1,1,575000
4,3.5,2,2.58E+06
5,3.5,2,1.60E+06
4,2.5,2,312500
3,2.75,3,455000
5,3,1,1.31E+06
4,2.25,1,605000
3,2.25,1,325000
3,1.75,1,630000
4,3.75,2,928950
3,1.75,1,489950
3,2.25,1,550000
3,2,1,237000
3,2.5,1,390000
3,2.5,2,665000
4,3,1,277000
3,1,1.5,545000
3,2.5,2,615000
3,1.75,1,343000
4,2.5,2,597000
3,1,1,600000
3,1.75,1,479000
3,1.75,1,292000
3,1.5,1,265000
4,2.5,2,623000
4,2.5,1,486000
3,2,1,520500
4,3.5,1,1.30E+06
4,1,1.5,825000
3,1.75,1,259900
5,2.75,1,1.17E+06
2,1,1,245000
3,2.5,1,830200
4,2.5,2,650000
4,2,1,305000
5,2.5,2,599000
4,2.5,2,272000
3,2.5,2,415000
4,2.25,1,319000
4,1.75,1,425000
4,2.5,1,297500
4,2.5,2,725000
3,2.5,2,325000
3,1.75,1,460000
3,1,1,396480
3,1,2,1.03E+06
3,2.75,1,370000
3,1,1,260656
3,2.5,2,431000
3,1,1,320000
3,2.75,1,296500
4,2.5,1,679000
3,3,2,359000
4,3,1,330000
4,2.5,2,350000
3,1.5,1,242000
3,2.5,2,692500
2,1.5,1,441000
4,2.5,2,765000
2,1,1,375000
3,1.75,1,365000
2,1.5,1,580000
4,3.5,1,1.61E+06
4,2.5,2,841000
5,3,1,515000
5,2.5,1,565000
2,1.5,1,365000
3,1.5,2,295000
2,1,1,406500
3,2.5,2,614905
5,2.25,1,1.40E+06
2,1,2,250000
5,1,2,549000
4,2.5,2,397000
3,1.75,1,184000
4,3.25,2,2.50E+06
3,1.5,1,499100
4,1.5,1,676101
3,1,1,290000
4,1.75,1,390000
3,1,1,465000
3,2.75,1.5,470000
3,1,1,435000
3,1.75,1,415000
3,2,1.5,450000
3,2.5,1,645000
4,2,2,231000
3,1.5,1,358000
3,1,1,330000
2,1.5,2,229950
2,1.5,1,403250
3,2.5,2,470000
3,1,1,239000
4,1.5,1,579000
3,2,3,380500
5,2.75,2,614285
2,2,2,376000
3,1,1,290000
4,2.25,1,487000
4,2,2,935000
4,2.5,2,255000
2,2.5,2,380000
2,1,1,450000
3,2.5,2,622000
3,2.25,2,292500
4,3,2,1.32E+06
4,2,1,410000
3,1.75,1,160000
4,1.5,2,809000
5,2.75,1,183750
5,1.75,1,411000
3,1.75,2,1.05E+06
2,1,1,625000
3,2.25,2,305000
4,4.5,2,915000
3,1.5,1,317000
2,1,1,165000
2,1,1,575000
3,1,1,219900
4,3.25,2,1.49E+06
3,1,1,300000
3,1.75,1,520000
4,2.25,1,310000
3,2,1,322500
4,2.25,2,320000
3,2.5,2,440000
3,1,1,578000
2,1.5,3,382000
3,2.5,2,535000
4,2.5,2,679000
3,2.25,1,258900
3,1.5,2,563000
5,3,2,562000
4,1.75,1,725000
3,2.5,2,236775
4,3.5,1,860000
3,1.5,1,270000
4,2.75,1,621000
3,2.5,2,527900
4,2.25,2,395000
3,2,1,320000
4,2.5,2,300000
3,1.75,1,320000
3,2.25,1,625000
2,1,1,505000
4,2.5,1,300000
4,2.5,2,363000
4,3.5,2,1.70E+06
4,3.5,2,1.15E+06
4,2.5,1,680000
5,2.25,2,678940
3,1.75,1,299000
4,1.75,1,379900
3,1,1,205000
4,1,1.5,387500
3,1,1,256000
4,2.5,2,548000
3,1.75,1,163000
2,2,2,367500
3,2.25,2,390000
4,2.5,1,415000
4,2.25,2,449000
5,2,1,460000
4,2,1,395000
3,2,1,300000
3,1.75,1,345000
3,1.75,1,825000
3,2.5,3,539950
4,2,1,410000
3,1,1,245000
4,2.75,1,482000
3,1.75,1,270000
3,1.75,1,475000
3,2,1,445800
4,3,1,518000
2,0.75,1.5,785000
3,2.5,2,430000
4,1.75,1,715000
3,1.5,1,560000
3,1.75,1.5,449000
4,2.5,2,805000
3,2.5,2,296000
2,1,1,275000
3,1.75,1,419950
3,1.75,2,285000
3,2.5,2,775000
3,1.75,1,288250
2,1.75,1,257000
1,1,1.5,377000
2,1,1,550000
3,1,1,339000
3,1.75,1,481500
3,1.75,1,224500
3,1,1,260000
2,1,1.5,865000
5,3,1,730000
2,1,1.5,550000
3,2,2,645000
3,1.75,1,250000
3,3.5,2,507200
4,2.5,1,380000
4,1.75,1,540000
3,2.5,1,738500
3,1,1,206000
2,1,1,265000
1,0.75,1,190000
3,1,1,339900
6,2.5,1,250000
3,1,1,416500
4,2.5,2,575000
3,1.75,1,385000
3,1,1,253000
3,1,1,460000
4,2.5,3,1.45E+06
2,1,1,492000
4,2,1,275000
5,3.25,1.5,542500
2,1,1,345000
4,2.75,1,575000
5,2.5,1,275000
6,4.5,2,510000
4,3.5,2,2.54E+06
3,3.5,2,830000
4,2.5,2,640000
4,2.75,2,702000
3,2.5,1,960000
3,1,1,190000
3,2.25,1,500000
3,2.5,2,529000
3,1.75,1,435000
3,1.75,1,670000
3,2.25,2,365000
5,3,1,1.27E+06
3,1,1.5,465000
3,1.5,1,285000
3,1,1.5,219950
3,1.5,1,220000
6,4.5,2,1.47E+06
5,3.5,2,1.11E+06
2,2.5,1,694000
3,2.5,2,620000
3,1,1,415000
3,3,2,765000
4,1.75,1,864000
5,2,2,385000
3,1,1,725000
4,2.25,1,545000
3,1.75,1,299900
3,1.75,1,639500
4,1.5,1,345000
6,4,2,1.13E+06
2,1,1,345000
3,2,1,600000
4,1.75,1,355000
3,2.75,1.5,698000
4,2.25,2,566000
3,2.5,2,449950
3,1,1,404600
3,1,1,258000
4,2,2,415000
4,2.25,2,320000
3,2.5,2,295000
5,2,1,389000
3,1.75,1,299900
3,2.5,2,394000
4,2,1.5,762000
4,2.75,1.5,697000
3,2.5,2,485000
2,1,1,189900
3,2.75,3,2.15E+06
3,1.5,1,345000
3,2,1,376500
3,2,2,775000
3,1,1.5,450000
4,2.25,1,760000
4,2.5,2,569000
3,1.5,1,500000
2,2,1.5,592500
4,2.5,2,620000
5,4.25,2,1.00E+06
3,2.5,2,815000
5,2.75,2,775000
3,1,1,340000
2,1.75,1,458000
2,1.5,2,250000
2,1,1,151600
4,2.5,2,515000
2,1,1,216000
3,1.75,1,245000
3,2.75,1,645000
3,1,1,249900
3,1.75,1,410000
6,1.75,1.5,499000
5,3.25,1,790000
1,2.25,1,458000
4,2.5,2,925000
3,1,1,152000
3,2.5,2,402000
2,2,2,340000
4,2.5,2,1.25E+06
4,2.5,2,775000
2,1,1,299800
4,2.25,1,340000
3,2.25,2.5,626000
2,1,1,324950
3,2.5,2,535500
3,3.25,2,817500
4,3.5,2,810000
5,1.5,1.5,565000
3,1.5,1.5,978000
3,1,1,530000
4,2.5,2,305000
3,2.5,3,345000
2,2,1.5,258000
4,1,1.5,275000
3,1,1,310000
3,2,1,713250
3,1,1,500000
3,1.75,1,472000
3,1,1,250000
4,2.25,2,725000
3,2,1,345000
3,1.5,1,460000
2,1,1,440150
3,1.75,1,390000
2,1,1,375000
3,1.5,1,224950
3,1.5,1,480000
4,2.75,2,721000
2,1,1,174000
2,1,1,170000
3,1.5,1.5,658000
3,2,1,860000
4,1.5,2,407450
4,1.5,2,615000
4,3,2,920000
2,1,1,195000
3,1,1,269950
4,3.5,2,855000
3,2.25,3,620000
2,2,1,276000
3,1,1.5,329000
3,1.5,1,270000
4,2.5,2,440000
4,2.5,2,639000
1,1,1,403500
3,2.5,2,585000
2,1,1,216000
3,2.5,1,1.15E+06
3,2,1,575000
4,2.5,2,430000
2,1,1,660000
2,1,1,338000
